RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
81,81,2024-03-13 05:10:04.5679551,41,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,728,1712,dc.windomain.local,0,S-1-5-18,RDP Begin session arbitration,,,Target: WINDOMAIN\vagrant,Session ID: 1,,,,ActivityID: 61a55000-55e5-1017-0000-000000000000,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""1""}}}"
82,82,2024-03-13 05:10:04.5741094,42,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,728,1712,dc.windomain.local,0,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""1""}}}"
83,83,2024-03-13 05:10:04.8960565,21,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,728,420,dc.windomain.local,0,S-1-5-18,Remote Desktop Services: Session logon succeeded,WINDOMAIN\vagrant,LOCAL,Session ID: 1,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""1"",""Address"":""LOCAL""}}}"
84,84,2024-03-13 05:10:05.2230744,22,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,728,1712,dc.windomain.local,0,S-1-5-18,Remote Desktop Services: Shell start notification received,WINDOMAIN\vagrant,LOCAL,,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""1"",""Address"":""LOCAL""}}}"
85,85,2024-03-13 05:33:45.6937262,23,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,728,1316,dc.windomain.local,0,S-1-5-18,Remote Desktop Services: Session logoff succeeded,WINDOMAIN\vagrant,,Session ID: 1,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""1""}}}"
86,86,2024-03-13 05:33:45.7111179,54,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,728,1316,dc.windomain.local,0,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""EventData"":""""}"
87,87,2024-03-13 18:46:50.7273234,32,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,716,816,dc.windomain.local,0,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""messageName"":""RDSAppXPlugin""}}}"
88,88,2024-03-13 18:47:36.3248368,41,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,716,828,dc.windomain.local,0,S-1-5-18,RDP Begin session arbitration,,,Target: WINDOMAIN\vagrant,Session ID: 1,,,,ActivityID: 61a55000-55e5-1017-0000-000000000000,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""1""}}}"
89,89,2024-03-13 18:47:36.3287886,42,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,716,828,dc.windomain.local,0,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""1""}}}"
90,90,2024-03-13 18:47:36.5157486,21,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,716,828,dc.windomain.local,0,S-1-5-18,Remote Desktop Services: Session logon succeeded,WINDOMAIN\vagrant,LOCAL,Session ID: 1,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""1"",""Address"":""LOCAL""}}}"
91,91,2024-03-13 18:47:36.7520430,22,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,716,856,dc.windomain.local,0,S-1-5-18,Remote Desktop Services: Shell start notification received,WINDOMAIN\vagrant,LOCAL,,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""1"",""Address"":""LOCAL""}}}"
92,92,2024-03-13 18:55:57.0789825,23,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,716,4052,dc.windomain.local,0,S-1-5-18,Remote Desktop Services: Session logoff succeeded,WINDOMAIN\vagrant,,Session ID: 1,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""1""}}}"
93,93,2024-03-13 18:55:57.1426799,54,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,716,3840,dc.windomain.local,0,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""EventData"":""""}"
94,94,2024-03-13 18:56:02.3254307,32,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,812,dc.windomain.local,0,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""messageName"":""RDSAppXPlugin""}}}"
95,95,2024-03-13 18:57:12.8218430,41,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,736,dc.windomain.local,0,S-1-5-18,RDP Begin session arbitration,,,Target: WINDOMAIN\vagrant,Session ID: 1,,,,ActivityID: 61a55000-55e5-1017-0000-000000000000,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""1""}}}"
96,96,2024-03-13 18:57:12.8253448,42,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,736,dc.windomain.local,0,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""1""}}}"
97,97,2024-03-13 18:57:13.0304064,21,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,736,dc.windomain.local,0,S-1-5-18,Remote Desktop Services: Session logon succeeded,WINDOMAIN\vagrant,LOCAL,Session ID: 1,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""1"",""Address"":""LOCAL""}}}"
98,98,2024-03-13 18:57:13.2479450,22,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,992,dc.windomain.local,0,S-1-5-18,Remote Desktop Services: Shell start notification received,WINDOMAIN\vagrant,LOCAL,,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""1"",""Address"":""LOCAL""}}}"
99,99,2024-03-13 18:59:16.3362648,41,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,992,dc.windomain.local,0,S-1-5-18,RDP Begin session arbitration,,,Target: WINDOMAIN\vagrant,Session ID: 2,,,,ActivityID: f420d734-1e82-4fe2-a83a-b67595c20000,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""2""}}}"
100,100,2024-03-13 18:59:16.3437374,40,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,856,dc.windomain.local,0,S-1-5-18,"Session (PayloadData1) has been disconnected, reason code (PayloadData2)",,,Session: 1,Reason: The client's connection was replaced by another connection (i.e. a user reconnected to a previous RDP session),,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""Session"":""1"",""Reason"":""5""}}}"
101,101,2024-03-13 18:59:16.4212520,24,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,856,dc.windomain.local,0,S-1-5-18,Remote Desktop Services: Session has been disconnected,WINDOMAIN\vagrant,LOCAL,Session ID: 1,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""1"",""Address"":""LOCAL""}}}"
102,102,2024-03-13 18:59:16.4220857,40,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,856,dc.windomain.local,0,S-1-5-18,"Session (PayloadData1) has been disconnected, reason code (PayloadData2)",,,Session: 2,Reason: No additional information is available (i.e. the user has closed RDP window),,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""Session"":""2"",""Reason"":""0""}}}"
103,103,2024-03-13 18:59:16.6185022,40,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,856,dc.windomain.local,0,S-1-5-18,"Session (PayloadData1) has been disconnected, reason code (PayloadData2)",,,Session: 1,Reason: The client's connection was replaced by another connection (i.e. a user reconnected to a previous RDP session),,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""Session"":""1"",""Reason"":""5""}}}"
104,104,2024-03-13 18:59:17.0684228,25,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,856,dc.windomain.local,0,S-1-5-18,Remote Desktop Services: Session reconnection succeeded,WINDOMAIN\vagrant,192.168.0.155,Session ID: 1,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""1"",""Address"":""192.168.0.155""}}}"
105,105,2024-03-13 18:59:17.0699601,42,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,992,dc.windomain.local,0,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""2""}}}"
106,106,2024-03-13 18:59:21.7971741,40,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,992,dc.windomain.local,0,S-1-5-18,"Session (PayloadData1) has been disconnected, reason code (PayloadData2)",,,Session: 1,Reason: No additional information is available (i.e. the user has closed RDP window),,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""Session"":""1"",""Reason"":""0""}}}"
107,107,2024-03-13 18:59:24.0108084,24,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,992,dc.windomain.local,0,S-1-5-18,Remote Desktop Services: Session has been disconnected,WINDOMAIN\vagrant,192.168.0.155,Session ID: 1,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""1"",""Address"":""192.168.0.155""}}}"
108,108,2024-03-13 19:01:49.0075540,41,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,3796,dc.windomain.local,0,S-1-5-18,RDP Begin session arbitration,,,Target: WINDOMAIN\vagrant,Session ID: 2,,,,ActivityID: f4208d50-e185-4423-9d56-69c3ddb60000,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""2""}}}"
109,109,2024-03-13 19:01:49.0136736,40,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,2716,dc.windomain.local,0,S-1-5-18,"Session (PayloadData1) has been disconnected, reason code (PayloadData2)",,,Session: 2,Reason: No additional information is available (i.e. the user has closed RDP window),,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""Session"":""2"",""Reason"":""0""}}}"
110,110,2024-03-13 19:01:49.2949202,40,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,2716,dc.windomain.local,0,S-1-5-18,"Session (PayloadData1) has been disconnected, reason code (PayloadData2)",,,Session: 1,Reason: The client's connection was replaced by another connection (i.e. a user reconnected to a previous RDP session),,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""Session"":""1"",""Reason"":""5""}}}"
111,111,2024-03-13 19:01:49.7106834,25,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,2716,dc.windomain.local,0,S-1-5-18,Remote Desktop Services: Session reconnection succeeded,WINDOMAIN\vagrant,216.196.164.236,Session ID: 1,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""1"",""Address"":""216.196.164.236""}}}"
112,112,2024-03-13 19:01:49.7113594,42,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,3796,dc.windomain.local,0,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""2""}}}"
113,113,2024-03-13 19:02:14.6638920,23,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,3704,dc.windomain.local,0,S-1-5-18,Remote Desktop Services: Session logoff succeeded,WINDOMAIN\vagrant,,Session ID: 1,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""1""}}}"
114,114,2024-03-13 19:02:14.8710725,40,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,3708,dc.windomain.local,0,S-1-5-18,"Session (PayloadData1) has been disconnected, reason code (PayloadData2)",,,Session: 1,Reason: The disconnection was initiated by the user logging off his or her session on the server,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""Session"":""1"",""Reason"":""12""}}}"
115,115,2024-03-13 19:02:14.9366026,24,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,3708,dc.windomain.local,0,S-1-5-18,Remote Desktop Services: Session has been disconnected,WINDOMAIN\vagrant,216.196.164.236,Session ID: 1,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""1"",""Address"":""216.196.164.236""}}}"
116,116,2024-03-13 19:02:57.5195372,41,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,3708,dc.windomain.local,0,S-1-5-18,RDP Begin session arbitration,,,Target: WINDOMAIN\vagrant,Session ID: 3,,,,ActivityID: 61a55000-55e5-1017-0000-000000000000,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""3""}}}"
117,117,2024-03-13 19:02:57.5225698,42,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,3708,dc.windomain.local,0,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""3""}}}"
118,118,2024-03-13 19:02:57.6672617,21,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,3796,dc.windomain.local,0,S-1-5-18,Remote Desktop Services: Session logon succeeded,WINDOMAIN\vagrant,LOCAL,Session ID: 3,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""3"",""Address"":""LOCAL""}}}"
119,119,2024-03-13 19:02:57.7919674,22,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,992,dc.windomain.local,0,S-1-5-18,Remote Desktop Services: Shell start notification received,WINDOMAIN\vagrant,LOCAL,,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""3"",""Address"":""LOCAL""}}}"
120,120,2024-03-13 19:23:09.9500688,41,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,3600,dc.windomain.local,0,S-1-5-18,RDP Begin session arbitration,,,Target: WINDOMAIN\vagrant,Session ID: 2,,,,ActivityID: f42074dd-aa05-41e6-9899-61c018cd0000,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""2""}}}"
121,121,2024-03-13 19:23:09.9550502,40,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,4752,dc.windomain.local,0,S-1-5-18,"Session (PayloadData1) has been disconnected, reason code (PayloadData2)",,,Session: 3,Reason: The client's connection was replaced by another connection (i.e. a user reconnected to a previous RDP session),,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""Session"":""3"",""Reason"":""5""}}}"
122,122,2024-03-13 19:23:10.0712266,24,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,4752,dc.windomain.local,0,S-1-5-18,Remote Desktop Services: Session has been disconnected,WINDOMAIN\vagrant,LOCAL,Session ID: 3,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""3"",""Address"":""LOCAL""}}}"
123,123,2024-03-13 19:23:10.0722871,40,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,4752,dc.windomain.local,0,S-1-5-18,"Session (PayloadData1) has been disconnected, reason code (PayloadData2)",,,Session: 2,Reason: No additional information is available (i.e. the user has closed RDP window),,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""Session"":""2"",""Reason"":""0""}}}"
124,124,2024-03-13 19:23:10.3735027,40,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,4752,dc.windomain.local,0,S-1-5-18,"Session (PayloadData1) has been disconnected, reason code (PayloadData2)",,,Session: 3,Reason: The client's connection was replaced by another connection (i.e. a user reconnected to a previous RDP session),,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""Session"":""3"",""Reason"":""5""}}}"
125,125,2024-03-13 19:23:10.8961480,25,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,4752,dc.windomain.local,0,S-1-5-18,Remote Desktop Services: Session reconnection succeeded,WINDOMAIN\vagrant,216.196.164.236,Session ID: 3,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""3"",""Address"":""216.196.164.236""}}}"
126,126,2024-03-13 19:23:10.8964633,42,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,3600,dc.windomain.local,0,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""2""}}}"
127,127,2024-03-13 19:23:48.4136951,41,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,1196,dc.windomain.local,0,S-1-5-18,RDP Begin session arbitration,,,Target: WINDOMAIN\vagrant,Session ID: 4,,,,ActivityID: 61a55000-55e5-1017-0000-000000000000,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""4""}}}"
128,128,2024-03-13 19:23:48.4178352,40,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,700,4072,dc.windomain.local,0,S-1-5-18,"Session (PayloadData1) has been disconnected, reason code (PayloadData2)",,,Session: 3,Reason: The client's connection was replaced by another connection (i.e. a user reconnected to a previous RDP session),,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""Session"":""3"",""Reason"":""5""}}}"
